mode,code,name,exchange,day_trade,category,reference,limit_up,limit_down,open,high,low,close,buy_price,sell_price,volume,total_amount,ts,exclude_reasons
daytrade,3518,柏騰,TSE,DayTrade.Yes,31,36.35,39.95,32.75,37.3,38.0,35.6,36.05,36.0,36.05,2986,109876700.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3518,柏騰,TSE,DayTrade.Yes,31,36.35,39.95,32.75,37.3,38.0,35.6,36.05,36.0,36.05,2986,109876700.0,2026-07-06T17:48:30,score_below_b
weekly,3518,柏騰,TSE,DayTrade.Yes,31,36.35,39.95,32.75,37.3,38.0,35.6,36.05,36.0,36.05,2986,109876700.0,2026-07-06T17:48:30,score_below_b
daytrade,3528,安馳,TSE,DayTrade.Yes,29,98.8,108.5,89.0,103.0,108.5,100.5,100.5,100.5,101.0,718,74128000.0,2026-07-06T17:48:30,volume_too_low
overnight,3528,安馳,TSE,DayTrade.Yes,29,98.8,108.5,89.0,103.0,108.5,100.5,100.5,100.5,101.0,718,74128000.0,2026-07-06T17:48:30,volume_too_low
weekly,3528,安馳,TSE,DayTrade.Yes,29,98.8,108.5,89.0,103.0,108.5,100.5,100.5,100.5,101.0,718,74128000.0,2026-07-06T17:48:30,volume_too_low
daytrade,3530,晶相光,TSE,DayTrade.Yes,24,69.7,76.6,62.8,70.1,71.8,69.0,69.5,69.4,69.5,173,12182400.0,2026-07-06T17:48:30,volume_too_low
overnight,3530,晶相光,TSE,DayTrade.Yes,24,69.7,76.6,62.8,70.1,71.8,69.0,69.5,69.4,69.5,173,12182400.0,2026-07-06T17:48:30,volume_too_low
weekly,3530,晶相光,TSE,DayTrade.Yes,24,69.7,76.6,62.8,70.1,71.8,69.0,69.5,69.4,69.5,173,12182400.0,2026-07-06T17:48:30,volume_too_low
daytrade,3532,台勝科,TSE,DayTrade.Yes,24,440.0,484.0,396.0,455.0,484.0,406.0,406.0,406.0,406.5,15817,6992684000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
overnight,3532,台勝科,TSE,DayTrade.Yes,24,440.0,484.0,396.0,455.0,484.0,406.0,406.0,406.0,406.5,15817,6992684000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
weekly,3532,台勝科,TSE,DayTrade.Yes,24,440.0,484.0,396.0,455.0,484.0,406.0,406.0,406.0,406.5,15817,6992684000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
daytrade,3533,嘉澤,TSE,DayTrade.Yes,28,2175.0,2390.0,1960.0,2220.0,2320.0,2125.0,2125.0,2125.0,2145.0,1095,2393795000.0,2026-07-06T17:48:30,"spread_too_wide,price_above_limit,one_lot_amount_above_limit"
overnight,3533,嘉澤,TSE,DayTrade.Yes,28,2175.0,2390.0,1960.0,2220.0,2320.0,2125.0,2125.0,2125.0,2145.0,1095,2393795000.0,2026-07-06T17:48:30,"spread_too_wide,price_above_limit,one_lot_amount_above_limit"
weekly,3533,嘉澤,TSE,DayTrade.Yes,28,2175.0,2390.0,1960.0,2220.0,2320.0,2125.0,2125.0,2125.0,2145.0,1095,2393795000.0,2026-07-06T17:48:30,"spread_too_wide,price_above_limit,one_lot_amount_above_limit"
daytrade,3535,晶彩科,TSE,DayTrade.Yes,26,116.5,128.0,105.0,117.0,118.5,113.0,113.0,113.0,113.5,1182,135277000.0,2026-07-06T17:48:30,score_below_b
overnight,3535,晶彩科,TSE,DayTrade.Yes,26,116.5,128.0,105.0,117.0,118.5,113.0,113.0,113.0,113.5,1182,135277000.0,2026-07-06T17:48:30,score_below_b
weekly,3535,晶彩科,TSE,DayTrade.Yes,26,116.5,128.0,105.0,117.0,118.5,113.0,113.0,113.0,113.5,1182,135277000.0,2026-07-06T17:48:30,score_below_b
daytrade,3543,州巧,TSE,DayTrade.Yes,26,29.05,31.95,26.15,29.5,31.95,29.5,31.95,31.95,0.0,950,29765350.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide,net_profit_below_min"
overnight,3543,州巧,TSE,DayTrade.Yes,26,29.05,31.95,26.15,29.5,31.95,29.5,31.95,31.95,0.0,950,29765350.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide,net_profit_below_min"
weekly,3543,州巧,TSE,DayTrade.Yes,26,29.05,31.95,26.15,29.5,31.95,29.5,31.95,31.95,0.0,950,29765350.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide,net_profit_below_min"
daytrade,3545,敦泰,TSE,DayTrade.Yes,24,57.1,62.8,51.4,58.1,60.2,57.7,58.5,58.5,58.6,2274,134020200.0,2026-07-06T17:48:30,score_below_b
overnight,3545,敦泰,TSE,DayTrade.Yes,24,57.1,62.8,51.4,58.1,60.2,57.7,58.5,58.5,58.6,2274,134020200.0,2026-07-06T17:48:30,score_below_b
weekly,3545,敦泰,TSE,DayTrade.Yes,24,57.1,62.8,51.4,58.1,60.2,57.7,58.5,58.5,58.6,2274,134020200.0,2026-07-06T17:48:30,score_below_b
daytrade,3550,聯穎,TSE,DayTrade.Yes,28,33.4,36.7,30.1,34.0,34.15,32.2,32.2,32.2,32.3,4696,155152150.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3550,聯穎,TSE,DayTrade.Yes,28,33.4,36.7,30.1,34.0,34.15,32.2,32.2,32.2,32.3,4696,155152150.0,2026-07-06T17:48:30,net_profit_below_min
weekly,3550,聯穎,TSE,DayTrade.Yes,28,33.4,36.7,30.1,34.0,34.15,32.2,32.2,32.2,32.3,4696,155152150.0,2026-07-06T17:48:30,net_profit_below_min
daytrade,3557,嘉威,TSE,DayTrade.OnlyBuy,38,26.1,28.7,23.5,26.55,26.9,26.2,26.25,26.1,26.5,73,1930700.0,2026-07-06T17:48:30,not_day_trade
overnight,3557,嘉威,TSE,DayTrade.OnlyBuy,38,26.1,28.7,23.5,26.55,26.9,26.2,26.25,26.1,26.5,73,1930700.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide,net_profit_below_min"
weekly,3557,嘉威,TSE,DayTrade.OnlyBuy,38,26.1,28.7,23.5,26.55,26.9,26.2,26.25,26.1,26.5,73,1930700.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide,net_profit_below_min"
daytrade,3563,牧德,TSE,DayTrade.Yes,26,787.0,865.0,709.0,796.0,798.0,772.0,777.0,777.0,780.0,1125,880713000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
overnight,3563,牧德,TSE,DayTrade.Yes,26,787.0,865.0,709.0,796.0,798.0,772.0,777.0,777.0,780.0,1125,880713000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
weekly,3563,牧德,TSE,DayTrade.Yes,26,787.0,865.0,709.0,796.0,798.0,772.0,777.0,777.0,780.0,1125,880713000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
daytrade,3576,聯合再生,TSE,DayTrade.Yes,26,17.05,18.75,15.35,17.3,17.45,16.85,16.85,16.85,16.9,10053,171301900.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3576,聯合再生,TSE,DayTrade.Yes,26,17.05,18.75,15.35,17.3,17.45,16.85,16.85,16.85,16.9,10053,171301900.0,2026-07-06T17:48:30,net_profit_below_min
weekly,3576,聯合再生,TSE,DayTrade.Yes,26,17.05,18.75,15.35,17.3,17.45,16.85,16.85,16.85,16.9,10053,171301900.0,2026-07-06T17:48:30,net_profit_below_min
daytrade,3583,辛耘,TSE,DayTrade.Yes,24,851.0,936.0,766.0,862.0,865.0,836.0,860.0,858.0,863.0,1373,1168411000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
overnight,3583,辛耘,TSE,DayTrade.Yes,24,851.0,936.0,766.0,862.0,865.0,836.0,860.0,858.0,863.0,1373,1168411000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
weekly,3583,辛耘,TSE,DayTrade.Yes,24,851.0,936.0,766.0,862.0,865.0,836.0,860.0,858.0,863.0,1373,1168411000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
daytrade,3588,通嘉,TSE,DayTrade.OnlyBuy,24,70.3,77.3,63.3,71.5,76.9,70.5,74.1,74.0,74.1,2738,202476500.0,2026-07-06T17:48:30,not_day_trade
overnight,3588,通嘉,TSE,DayTrade.OnlyBuy,24,70.3,77.3,63.3,71.5,76.9,70.5,74.1,74.0,74.1,2738,202476500.0,2026-07-06T17:48:30,score_below_b
weekly,3588,通嘉,TSE,DayTrade.OnlyBuy,24,70.3,77.3,63.3,71.5,76.9,70.5,74.1,74.0,74.1,2738,202476500.0,2026-07-06T17:48:30,score_below_b
daytrade,3591,艾笛森,TSE,DayTrade.Yes,26,28.25,31.05,25.45,28.25,28.7,26.85,27.0,26.95,27.0,4381,120757100.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3591,艾笛森,TSE,DayTrade.Yes,26,28.25,31.05,25.45,28.25,28.7,26.85,27.0,26.95,27.0,4381,120757100.0,2026-07-06T17:48:30,net_profit_below_min
weekly,3591,艾笛森,TSE,DayTrade.Yes,26,28.25,31.05,25.45,28.25,28.7,26.85,27.0,26.95,27.0,4381,120757100.0,2026-07-06T17:48:30,net_profit_below_min
daytrade,3592,瑞鼎,TSE,DayTrade.Yes,24,270.0,297.0,243.0,272.5,277.5,270.5,275.5,275.0,275.5,944,258943000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
overnight,3592,瑞鼎,TSE,DayTrade.Yes,24,270.0,297.0,243.0,272.5,277.5,270.5,275.5,275.0,275.5,944,258943000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
weekly,3592,瑞鼎,TSE,DayTrade.Yes,24,270.0,297.0,243.0,272.5,277.5,270.5,275.5,275.0,275.5,944,258943000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
daytrade,3593,力銘,TSE,DayTrade.No,28,15.05,16.55,13.55,14.8,14.8,14.2,14.75,14.3,15.0,35,505350.0,2026-07-06T17:48:30,not_day_trade
overnight,3593,力銘,TSE,DayTrade.No,28,15.05,16.55,13.55,14.8,14.8,14.2,14.75,14.3,15.0,35,505350.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide,net_profit_below_min"
weekly,3593,力銘,TSE,DayTrade.No,28,15.05,16.55,13.55,14.8,14.8,14.2,14.75,14.3,15.0,35,505350.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide,net_profit_below_min"
daytrade,3596,智易,TSE,DayTrade.Yes,27,197.5,217.0,178.0,200.0,201.5,194.5,197.0,197.0,197.5,1705,337694500.0,2026-07-06T17:48:30,score_below_b
overnight,3596,智易,TSE,DayTrade.Yes,27,197.5,217.0,178.0,200.0,201.5,194.5,197.0,197.0,197.5,1705,337694500.0,2026-07-06T17:48:30,score_below_b
weekly,3596,智易,TSE,DayTrade.Yes,27,197.5,217.0,178.0,200.0,201.5,194.5,197.0,197.0,197.5,1705,337694500.0,2026-07-06T17:48:30,score_below_b
daytrade,3605,宏致,TSE,DayTrade.Yes,28,88.2,97.0,79.4,90.3,91.5,85.8,87.7,87.6,87.7,11682,1036952300.0,2026-07-06T17:48:30,score_below_b
overnight,3605,宏致,TSE,DayTrade.Yes,28,88.2,97.0,79.4,90.3,91.5,85.8,87.7,87.6,87.7,11682,1036952300.0,2026-07-06T17:48:30,score_below_b
weekly,3605,宏致,TSE,DayTrade.Yes,28,88.2,97.0,79.4,90.3,91.5,85.8,87.7,87.6,87.7,11682,1036952300.0,2026-07-06T17:48:30,score_below_b
daytrade,3607,谷崧,TSE,DayTrade.Yes,28,16.85,18.5,15.2,18.0,18.0,16.85,17.05,17.0,17.05,2803,48708950.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3607,谷崧,TSE,DayTrade.Yes,28,16.85,18.5,15.2,18.0,18.0,16.85,17.05,17.0,17.05,2803,48708950.0,2026-07-06T17:48:30,net_profit_below_min
weekly,3607,谷崧,TSE,DayTrade.Yes,28,16.85,18.5,15.2,18.0,18.0,16.85,17.05,17.0,17.05,2803,48708950.0,2026-07-06T17:48:30,net_profit_below_min
daytrade,3617,碩天,TSE,DayTrade.Yes,31,220.0,242.0,198.0,223.0,226.0,219.0,220.0,219.5,220.0,418,92914000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
overnight,3617,碩天,TSE,DayTrade.Yes,31,220.0,242.0,198.0,223.0,226.0,219.0,220.0,219.5,220.0,418,92914000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
weekly,3617,碩天,TSE,DayTrade.Yes,31,220.0,242.0,198.0,223.0,226.0,219.0,220.0,219.5,220.0,418,92914000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
daytrade,3622,洋華,TSE,DayTrade.Yes,26,58.3,64.1,52.5,58.3,59.5,57.6,57.9,57.9,58.0,356,20786300.0,2026-07-06T17:48:30,volume_too_low
overnight,3622,洋華,TSE,DayTrade.Yes,26,58.3,64.1,52.5,58.3,59.5,57.6,57.9,57.9,58.0,356,20786300.0,2026-07-06T17:48:30,volume_too_low
weekly,3622,洋華,TSE,DayTrade.Yes,26,58.3,64.1,52.5,58.3,59.5,57.6,57.9,57.9,58.0,356,20786300.0,2026-07-06T17:48:30,volume_too_low
daytrade,3645,達邁,TSE,DayTrade.Yes,28,93.7,103.0,84.4,94.2,94.9,91.0,91.0,91.0,91.2,1641,152101200.0,2026-07-06T17:48:30,score_below_b
overnight,3645,達邁,TSE,DayTrade.Yes,28,93.7,103.0,84.4,94.2,94.9,91.0,91.0,91.0,91.2,1641,152101200.0,2026-07-06T17:48:30,score_below_b
weekly,3645,達邁,TSE,DayTrade.Yes,28,93.7,103.0,84.4,94.2,94.9,91.0,91.0,91.0,91.2,1641,152101200.0,2026-07-06T17:48:30,score_below_b
daytrade,3652,精聯,TSE,DayTrade.Yes,25,38.5,42.35,34.65,38.2,38.7,37.2,37.3,37.3,37.4,174,6565350.0,2026-07-06T17:48:30,volume_too_low
overnight,3652,精聯,TSE,DayTrade.Yes,25,38.5,42.35,34.65,38.2,38.7,37.2,37.3,37.3,37.4,174,6565350.0,2026-07-06T17:48:30,volume_too_low
weekly,3652,精聯,TSE,DayTrade.Yes,25,38.5,42.35,34.65,38.2,38.7,37.2,37.3,37.3,37.4,174,6565350.0,2026-07-06T17:48:30,volume_too_low
daytrade,3653,健策,TSE,DayTrade.Yes,28,3420.0,3760.0,3080.0,3475.0,3475.0,3320.0,3320.0,3320.0,3325.0,694,2343965000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
overnight,3653,健策,TSE,DayTrade.Yes,28,3420.0,3760.0,3080.0,3475.0,3475.0,3320.0,3320.0,3320.0,3325.0,694,2343965000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
weekly,3653,健策,TSE,DayTrade.Yes,28,3420.0,3760.0,3080.0,3475.0,3475.0,3320.0,3320.0,3320.0,3325.0,694,2343965000.0,2026-07-06T17:48:30,"volume_too_low,price_above_limit,one_lot_amount_above_limit"
daytrade,3661,世芯-KY,TSE,DayTrade.Yes,24,4650.0,5115.0,4185.0,4700.0,4700.0,4210.0,4215.0,4215.0,4220.0,1958,8613575000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
overnight,3661,世芯-KY,TSE,DayTrade.Yes,24,4650.0,5115.0,4185.0,4700.0,4700.0,4210.0,4215.0,4215.0,4220.0,1958,8613575000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
weekly,3661,世芯-KY,TSE,DayTrade.Yes,24,4650.0,5115.0,4185.0,4700.0,4700.0,4210.0,4215.0,4215.0,4220.0,1958,8613575000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
daytrade,3665,貿聯-KY,TSE,DayTrade.Yes,31,1995.0,2190.0,1800.0,1995.0,1995.0,1910.0,1945.0,1940.0,1945.0,1955,3797525000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
overnight,3665,貿聯-KY,TSE,DayTrade.Yes,31,1995.0,2190.0,1800.0,1995.0,1995.0,1910.0,1945.0,1940.0,1945.0,1955,3797525000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
weekly,3665,貿聯-KY,TSE,DayTrade.Yes,31,1995.0,2190.0,1800.0,1995.0,1995.0,1910.0,1945.0,1940.0,1945.0,1955,3797525000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
daytrade,3669,圓展,TSE,DayTrade.Yes,27,35.65,39.2,32.1,36.0,37.35,36.0,36.35,36.3,36.4,249,9117050.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
overnight,3669,圓展,TSE,DayTrade.Yes,27,35.65,39.2,32.1,36.0,37.35,36.0,36.35,36.3,36.4,249,9117050.0,2026-07-06T17:48:30,volume_too_low
weekly,3669,圓展,TSE,DayTrade.Yes,27,35.65,39.2,32.1,36.0,37.35,36.0,36.35,36.3,36.4,249,9117050.0,2026-07-06T17:48:30,volume_too_low
daytrade,3673,TPK-KY,TSE,DayTrade.Yes,26,82.4,90.6,74.2,83.0,85.6,81.1,81.2,81.2,81.3,10537,874611200.0,2026-07-06T17:48:30,score_below_b
overnight,3673,TPK-KY,TSE,DayTrade.Yes,26,82.4,90.6,74.2,83.0,85.6,81.1,81.2,81.2,81.3,10537,874611200.0,2026-07-06T17:48:30,score_below_b
weekly,3673,TPK-KY,TSE,DayTrade.Yes,26,82.4,90.6,74.2,83.0,85.6,81.1,81.2,81.2,81.3,10537,874611200.0,2026-07-06T17:48:30,score_below_b
daytrade,3679,新至陞,TSE,DayTrade.Yes,28,109.5,120.0,98.6,109.5,110.5,109.0,110.0,109.5,110.5,30,3289000.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide"
overnight,3679,新至陞,TSE,DayTrade.Yes,28,109.5,120.0,98.6,109.5,110.5,109.0,110.0,109.5,110.5,30,3289000.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide"
weekly,3679,新至陞,TSE,DayTrade.Yes,28,109.5,120.0,98.6,109.5,110.5,109.0,110.0,109.5,110.5,30,3289000.0,2026-07-06T17:48:30,"volume_too_low,spread_too_wide"
daytrade,3686,達能,TSE,DayTrade.No,24,17.3,19.0,15.6,17.4,17.6,17.0,17.3,17.25,17.3,192,3329400.0,2026-07-06T17:48:30,not_day_trade
overnight,3686,達能,TSE,DayTrade.No,24,17.3,19.0,15.6,17.4,17.6,17.0,17.3,17.25,17.3,192,3329400.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
weekly,3686,達能,TSE,DayTrade.No,24,17.3,19.0,15.6,17.4,17.6,17.0,17.3,17.25,17.3,192,3329400.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
daytrade,3694,海華,TSE,DayTrade.Yes,27,67.0,73.7,60.3,66.9,67.5,65.0,65.5,65.5,65.6,2409,158921000.0,2026-07-06T17:48:30,score_below_b
overnight,3694,海華,TSE,DayTrade.Yes,27,67.0,73.7,60.3,66.9,67.5,65.0,65.5,65.5,65.6,2409,158921000.0,2026-07-06T17:48:30,score_below_b
weekly,3694,海華,TSE,DayTrade.Yes,27,67.0,73.7,60.3,66.9,67.5,65.0,65.5,65.5,65.6,2409,158921000.0,2026-07-06T17:48:30,score_below_b
daytrade,3701,大眾控,TSE,DayTrade.Yes,25,45.45,49.95,40.95,46.0,46.45,44.5,44.8,44.8,44.85,949,43219900.0,2026-07-06T17:48:30,volume_too_low
overnight,3701,大眾控,TSE,DayTrade.Yes,25,45.45,49.95,40.95,46.0,46.45,44.5,44.8,44.8,44.85,949,43219900.0,2026-07-06T17:48:30,volume_too_low
weekly,3701,大眾控,TSE,DayTrade.Yes,25,45.45,49.95,40.95,46.0,46.45,44.5,44.8,44.8,44.85,949,43219900.0,2026-07-06T17:48:30,volume_too_low
daytrade,3702,大聯大,TSE,DayTrade.Yes,29,110.0,121.0,99.0,110.0,112.5,109.5,110.0,110.0,110.5,8221,913124000.0,2026-07-06T17:48:30,score_below_b
overnight,3702,大聯大,TSE,DayTrade.Yes,29,110.0,121.0,99.0,110.0,112.5,109.5,110.0,110.0,110.5,8221,913124000.0,2026-07-06T17:48:30,score_below_b
weekly,3702,大聯大,TSE,DayTrade.Yes,29,110.0,121.0,99.0,110.0,112.5,109.5,110.0,110.0,110.5,8221,913124000.0,2026-07-06T17:48:30,score_below_b
daytrade,3703,欣陸,TSE,DayTrade.Yes,14,20.85,22.9,18.8,20.85,21.1,20.75,20.85,20.85,20.9,832,17423600.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
overnight,3703,欣陸,TSE,DayTrade.Yes,14,20.85,22.9,18.8,20.85,21.1,20.75,20.85,20.85,20.9,832,17423600.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
weekly,3703,欣陸,TSE,DayTrade.Yes,14,20.85,22.9,18.8,20.85,21.1,20.75,20.85,20.85,20.9,832,17423600.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
daytrade,3704,合勤控,TSE,DayTrade.OnlyBuy,27,46.55,51.2,41.9,47.4,47.8,44.85,44.85,44.85,44.9,4047,186099700.0,2026-07-06T17:48:30,not_day_trade
overnight,3704,合勤控,TSE,DayTrade.OnlyBuy,27,46.55,51.2,41.9,47.4,47.8,44.85,44.85,44.85,44.9,4047,186099700.0,2026-07-06T17:48:30,score_below_b
weekly,3704,合勤控,TSE,DayTrade.OnlyBuy,27,46.55,51.2,41.9,47.4,47.8,44.85,44.85,44.85,44.9,4047,186099700.0,2026-07-06T17:48:30,score_below_b
daytrade,3705,永信,TSE,DayTrade.Yes,22,54.4,59.8,49.0,54.4,55.1,54.4,54.5,54.5,54.6,239,13083600.0,2026-07-06T17:48:30,volume_too_low
overnight,3705,永信,TSE,DayTrade.Yes,22,54.4,59.8,49.0,54.4,55.1,54.4,54.5,54.5,54.6,239,13083600.0,2026-07-06T17:48:30,volume_too_low
weekly,3705,永信,TSE,DayTrade.Yes,22,54.4,59.8,49.0,54.4,55.1,54.4,54.5,54.5,54.6,239,13083600.0,2026-07-06T17:48:30,volume_too_low
daytrade,3706,神達,TSE,DayTrade.Yes,25,91.0,100.0,81.9,91.5,92.5,90.0,90.0,90.0,90.1,17917,1632321500.0,2026-07-06T17:48:30,score_below_b
overnight,3706,神達,TSE,DayTrade.Yes,25,91.0,100.0,81.9,91.5,92.5,90.0,90.0,90.0,90.1,17917,1632321500.0,2026-07-06T17:48:30,score_below_b
weekly,3706,神達,TSE,DayTrade.Yes,25,91.0,100.0,81.9,91.5,92.5,90.0,90.0,90.0,90.1,17917,1632321500.0,2026-07-06T17:48:30,score_below_b
daytrade,3708,上緯投控,TSE,DayTrade.Yes,35,110.5,121.5,99.5,111.5,120.0,111.5,118.5,118.0,118.5,2557,298586000.0,2026-07-06T17:48:30,score_below_b
overnight,3708,上緯投控,TSE,DayTrade.Yes,35,110.5,121.5,99.5,111.5,120.0,111.5,118.5,118.0,118.5,2557,298586000.0,2026-07-06T17:48:30,score_below_b
weekly,3708,上緯投控,TSE,DayTrade.Yes,35,110.5,121.5,99.5,111.5,120.0,111.5,118.5,118.0,118.5,2557,298586000.0,2026-07-06T17:48:30,score_below_b
daytrade,3711,日月光投控,TSE,DayTrade.OnlyBuy,24,682.0,750.0,614.0,698.0,712.0,676.0,679.0,679.0,680.0,22278,15380814000.0,2026-07-06T17:48:30,not_day_trade
overnight,3711,日月光投控,TSE,DayTrade.OnlyBuy,24,682.0,750.0,614.0,698.0,712.0,676.0,679.0,679.0,680.0,22278,15380814000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
weekly,3711,日月光投控,TSE,DayTrade.OnlyBuy,24,682.0,750.0,614.0,698.0,712.0,676.0,679.0,679.0,680.0,22278,15380814000.0,2026-07-06T17:48:30,"price_above_limit,one_lot_amount_above_limit"
daytrade,3712,永崴投控,TSE,DayTrade.Yes,25,18.95,20.8,17.1,19.1,19.9,18.95,19.45,19.4,19.45,1092,21230500.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3712,永崴投控,TSE,DayTrade.Yes,25,18.95,20.8,17.1,19.1,19.9,18.95,19.45,19.4,19.45,1092,21230500.0,2026-07-06T17:48:30,net_profit_below_min
weekly,3712,永崴投控,TSE,DayTrade.Yes,25,18.95,20.8,17.1,19.1,19.9,18.95,19.45,19.4,19.45,1092,21230500.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3714,富采,TSE,DayTrade.Yes,26,62.3,68.5,56.1,63.6,65.4,63.4,64.1,64.0,64.1,6334,407386300.0,2026-07-06T17:48:30,score_below_b
weekly,3714,富采,TSE,DayTrade.Yes,26,62.3,68.5,56.1,63.6,65.4,63.4,64.1,64.0,64.1,6334,407386300.0,2026-07-06T17:48:30,score_below_b
daytrade,3715,定穎投控,TSE,DayTrade.Yes,28,172.0,189.0,155.0,174.5,174.5,164.0,165.0,165.0,165.5,10226,1711134500.0,2026-07-06T17:48:30,score_below_b
overnight,3715,定穎投控,TSE,DayTrade.Yes,28,172.0,189.0,155.0,174.5,174.5,164.0,165.0,165.0,165.5,10226,1711134500.0,2026-07-06T17:48:30,score_below_b
weekly,3715,定穎投控,TSE,DayTrade.Yes,28,172.0,189.0,155.0,174.5,174.5,164.0,165.0,165.0,165.5,10226,1711134500.0,2026-07-06T17:48:30,score_below_b
daytrade,3716,中化控股,TSE,DayTrade.Yes,22,35.0,38.5,31.5,35.2,35.7,35.2,35.6,35.4,35.6,299,10614850.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
overnight,3716,中化控股,TSE,DayTrade.Yes,22,35.0,38.5,31.5,35.2,35.7,35.2,35.6,35.4,35.6,299,10614850.0,2026-07-06T17:48:30,volume_too_low
weekly,3716,中化控股,TSE,DayTrade.Yes,22,35.0,38.5,31.5,35.2,35.7,35.2,35.6,35.4,35.6,299,10614850.0,2026-07-06T17:48:30,volume_too_low
daytrade,3717,聯嘉投控,TSE,DayTrade.Yes,12,28.9,31.75,26.05,29.6,31.5,29.3,29.35,29.3,29.4,15133,456343000.0,2026-07-06T17:48:30,net_profit_below_min
overnight,3717,聯嘉投控,TSE,DayTrade.Yes,12,28.9,31.75,26.05,29.6,31.5,29.3,29.35,29.3,29.4,15133,456343000.0,2026-07-06T17:48:30,net_profit_below_min
weekly,3717,聯嘉投控,TSE,DayTrade.Yes,12,28.9,31.75,26.05,29.6,31.5,29.3,29.35,29.3,29.4,15133,456343000.0,2026-07-06T17:48:30,net_profit_below_min
daytrade,4104,佳醫,TSE,DayTrade.Yes,22,69.5,76.4,62.6,69.6,69.8,69.3,69.7,69.6,69.7,317,22056000.0,2026-07-06T17:48:30,volume_too_low
overnight,4104,佳醫,TSE,DayTrade.Yes,22,69.5,76.4,62.6,69.6,69.8,69.3,69.7,69.6,69.7,317,22056000.0,2026-07-06T17:48:30,volume_too_low
weekly,4104,佳醫,TSE,DayTrade.Yes,22,69.5,76.4,62.6,69.6,69.8,69.3,69.7,69.6,69.7,317,22056000.0,2026-07-06T17:48:30,volume_too_low
daytrade,4106,雃博,TSE,DayTrade.Yes,22,23.55,25.9,21.2,23.6,23.75,23.6,23.7,23.65,23.7,122,2886200.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
overnight,4106,雃博,TSE,DayTrade.Yes,22,23.55,25.9,21.2,23.6,23.75,23.6,23.7,23.65,23.7,122,2886200.0,2026-07-06T17:48:30,"volume_too_low,net_profit_below_min"
